id,title,overview,release_date,popularity,vote_average,vote_count
70074,Bullet to the Head,"After watching their respective partners die, a cop and a hitman form an alliance in order to bring down their common enemy.",2012-11-14,2.2856,5.6,1368
468,My Own Private Idaho,"In this loose adaptation of Shakespeare's ""Henry IV,"" Mike Waters is a hustler afflicted with narcolepsy. Scott Favor is the rebellious son of a mayor. Together, the two travel from Portland, Oregon to Idaho and finally to the coast of Italy in a quest to find Mike's estranged mother. Along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant.",1991-02-01,2.9225,7.058,1229
517093,Balkan Line,"After the NATO bombing of Yugoslavia in 1999, the Yugoslav army pulls out of Kosovo region, leaving Serbian people at the mercy of the Albanian UCK. A small band of soldiers must take over the Slatina airport, and hold it until the Russian peacekeepers arrive.",2019-03-21,3.9185,7.44,572
31139,Office Romance,"Anatoly Novoseltsev is a mousy single father and office stumblebum working at a statistics bureau in Moscow. In the hopes of being promoted, he is coaxed into charming his disagreeable and seemingly unfeeling boss, Ludmila Kalugina, or ""Meany"" as she's otherwise known by her subordinates. Helped by his colleagues Olya and Yura, Anatoly attempts to ease the yoke of Ms. Kalugina, and what follows in the wake of his graceless manoeuvres is completely unforeseen, as he awakens a side to her not yet known, even to herself..",1977-10-26,2.8814,7.9,262
556509,Svaha: The Sixth Finger,"Pastor Park, the head of a religious investigation center that exposes cults and cult leaders, begins looking into a suspicious new religion called Deer Mount.",2019-02-20,2.9926,6.77,209
16577,Astro Boy,"Set in the futuristic Metro City, Astro Boy (Atom) is a young robot with incredible powers created by a brilliant scientist in the image of the son he had lost. Unable to fulfill his creator's expectations, Astro embarks on a journey in search of acceptance, experiencing betrayal and a netherworld of robot gladiators, before returning to save Metro City and reconcile with the father who rejected him.",2009-10-15,3.2162,6.339,1632
9263,Now and Then,"Waxing nostalgic about the bittersweet passage from childhood to puberty, four childhood girlfriends — Teeny, Chrissy, Samantha and Roberta — recall the magical summer of 1970. During their walk down memory lane, they reconcile experiences with boys, secrets, bullies and more.",1995-10-20,2.9725,6.87,474
285213,The Pirates,"At the cusp of the founding of Joseon Dynasty, an envoy from China is delivering Emperor’s Ming’s Royal Seal. But nature in the form of a giant whale intervenes and swallows the royal seal.  When a generous reward is offered to whomever can retrieve the royal seal from the belly of the whale, the race is on. A group of mountain bandits led by Jang Sa Jung and a group of pirates led by Yeo Wol  go after the lost treasure, but who will get to to it first?",2014-08-06,3.4197,7.011,238
429245,Even Though I Don't Like It,"Mixed-up model and bar hostess Kotoko sleeps with her coworker Genki, but can't seem to let herself sleep with the guy she really likes.",2016-09-03,3.5999,4.974,19
523593,Monstrum,"Ancient Korea, 1506. The tyrannical King Yeonsan-gun of Joseon is overthrown by his half-brother Jung-jong, whose reign begins with a blood bath. Over the years, traitors plot against him, sinking the kingdom into chaos. In 1528, frightened rumors come to royal palace, regarding a mysterious creature, known as Monstrum by the peasants.",2018-09-12,2.5549,6.463,202
532671,The Prodigy,A mother concerned about her young son's disturbing behavior thinks something supernatural may be affecting him.,2019-02-06,2.9712,6.16,1068
28209,Emmanuelle: The Joys of a Woman,"Emmanuelle returns to her husband in Hong Kong and proceeds to have several extramarital affairs -- with his knowledge, of course. Her husband's lover and American guest are both very puzzled by their openness.",1975-12-15,3.3765,5.599,162
5511,Le Samouraï,"After carrying out a flawlessly planned hit, Jef Costello, a contract killer with samurai instincts, finds himself caught between a persistent police investigator and a ruthless employer, and not even his armor of fedora and trench coat can protect him.",1967-10-25,2.9813,7.8,1246
11357,Halloween 4: The Return of Michael Myers,"Ten years after his original massacre, the invalid Michael Myers awakens on Halloween Eve and returns to Haddonfield to kill his seven-year-old niece.",1988-10-21,3.6382,6.177,2046
11826,Sexy Beast,"Ex-safecracker Gal Dove has served his time behind bars and is blissfully retired to a Spanish villa paradise with a wife he adores. The idyll is shattered by the arrival of his nemesis Don Logan, intent on persuading Gal to return to London for one last big job.",2001-01-12,2.4962,6.999,888
465136,Every Day,"16-year old Rhiannon falls in love with a mysterious spirit named “A” that inhabits a different body every day. Feeling an unmatched connection, Rhiannon and “A” work each day to find each other, not knowing what the next day will bring.",2018-02-22,3.2196,7.239,2294
409421,BLAME!,"In the distant technological future, civilization has reached its ultimate Net-based form. An ""infection"" in the past caused the automated systems to spiral out of order, resulting in a multi-leveled city structure that replicates itself infinitely in all directions. Now humanity has lost access to the city's controls, and is hunted down and purged by the defense system known as the Safeguard. In a tiny corner of the city, a little enclave known as the Electro-Fishers is facing eventual extinction, trapped between the threat of the Safeguard and dwindling food supplies. A girl named Zuru goes on a journey to find food for her village, only to inadvertently cause doom when an observation tower senses her and summons a Safeguard pack to eliminate the threat. With her companions dead and all escape routes blocked, the only thing that can save her now is the sudden arrival of Killy the Wanderer, on his quest for the Net Terminal Genes, the key to restoring order to the world.",2017-05-20,2.7612,6.534,355
188161,A Million Ways to Die in the West,"As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his new-found courage to the test when her husband, a notorious gun-slinger, announces his arrival.",2014-05-22,3.7205,6.051,4394
8649,Bringing Out the Dead,"Once called ""Father Frank"" for his efforts to rescue lives, Frank Pierce sees the ghosts of those he failed to save around every turn. He has tried everything he can to get fired, calling in sick, delaying taking calls where he might have to face one more victim he couldn't help, yet cannot quit the job on his own.",1999-10-22,2.6057,6.6,1223
452,The Idiots,A group of people gather at a Copenhagen suburban home to break all the limitations and to bring out the 'inner idiot' in themselves.,1998-04-28,2.5634,6.457,647
1627566,Bikini Nurses,"With the sheriff set to padlock their clinic at dawn, and a wealthy buyer on the prowl, three Bikini Nurses mount one last move: to impress their wealthiest patron with a show so that he'll buy the clinic and save the day.",2026-02-13,3.1241,0.0,0
475961,Curvature,"Helen tries to cope with the recent death of her husband, a scientist who killed himself right when he was on the verge of successfully completing the invention of a time machine. One day, she receives a phone call, and a voice suspiciously resembling her own voice warns her that she’s in danger. Is it possible Helen has time travelled? And what could have led her to do something like that?",2017-10-08,2.8922,4.938,81
11178,My Sassy Girl,"A dweeby, mild-mannered man comes to the aid of a drunk young woman on a subway platform. Little does he know how much trouble he’s in for.",2001-07-27,3.6133,7.535,652
1210732,How to Make a Killing,"Michel and Cathy, wed for longer than they can remember, lead a quiet but monotonous life in the mountains. When a bear bursts out in front of Michel’s car, accidentally killing two drug dealers and revealing a €2 million loot in the process, their life takes an unpredictable turn, especially when they decide to cover up the incident and keep the money! But their plan leads them to stumble upon an unexplained trail of dead bodies. More used to being honest than crooked, Michel and Cathy’s clumsy cover-up efforts soon put an interfering inspector hot on their trail.",2025-01-01,2.7003,6.432,352
